250;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
500;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
30937;-6.126310;0.000000;0.076834;0.004564;1.026316;-1.160346;136.436203;133.761261;136.502029;113.896660;135.685364;171.937164;136.203674;151.743362;133.475235;124.826569;132.685364;163.843292;140.471375;123.828964;132.481476;123.828964;141.173828;161.840271;131.168137;161.840271;175.000000;128.975906;175.000000;156.968369;180.295868;142.953445;171.315750;142.752502;121.521080;133.691513;125.522797;113.745743;122.131287;171.740997;127.254654;151.660049;162.345856;142.720825
30968;-6.115833;0.000000;0.079584;0.014809;1.026316;-2.783379;136.879517;132.359802;136.955566;112.587067;136.006409;170.560364;136.627380;150.338440;133.923294;123.439827;132.028305;162.437241;140.910858;122.473434;132.931549;122.473434;141.543427;160.449402;131.535889;160.449402;176.000000;127.903877;176.000000;155.804474;180.685364;141.920837;171.680557;141.584183;121.961105;132.154251;125.999557;112.319138;122.458488;170.361359;127.688599;150.181442;162.724503;141.489075
31000;-6.130795;0.000000;0.054466;0.000000;1.000000;-1.654195;137.386612;130.823151;137.521622;111.099686;136.298569;169.105377;136.995682;148.776413;134.492493;121.935539;133.368088;160.890106;141.470016;120.961418;133.506531;120.961418;141.900711;158.940887;131.908661;158.940887;176.000000;126.689186;176.000000;154.543091;181.121201;140.727402;172.148880;140.222595;122.557068;130.554169;126.597855;110.798264;122.813339;168.767258;128.093933;148.548416;163.202133;140.093628
31046;-6.303482;0.000000;0.027602;0.000000;1.000000;-2.040721;137.801529;129.084290;138.004532;109.540825;135.995209;167.510864;137.216690;146.990646;134.923538;120.234352;133.533966;159.251617;141.914124;119.312561;133.942444;119.312561;141.597351;157.250763;132.086014;157.250763;176.000000;125.280197;176.000000;153.216705;181.337494;139.395599;172.370239;138.765396;123.015358;128.629532;127.109055;109.029366;122.948959;167.004883;128.350555;146.630173;163.447525;138.596466
31093;-4.412052;0.000000;0.018111;0.050421;0.974359;-2.448915;138.133148;127.312881;138.381317;107.949547;135.739761;165.899994;137.414581;145.146973;135.293686;118.543419;133.670181;156.523712;142.250946;117.631210;134.319275;117.631210;141.770126;155.523483;132.239471;155.523483;177.000000;124.109146;177.000000;151.836914;181.554413;138.014664;172.570938;137.216278;123.355209;126.728508;127.526917;107.279510;123.051178;165.236557;128.577271;144.716080;163.662994;136.998703
31125;-4.396829;0.000000;0.018112;0.050018;0.974359;-2.448915;138.133102;127.330162;138.381271;107.965981;135.739716;165.915741;137.414536;145.165756;135.293640;118.559158;133.670135;156.539459;142.250900;117.648071;134.319229;117.648071;141.770081;155.540741;132.239426;155.540741;177.000000;124.112411;177.000000;151.828262;181.617081;138.051132;172.617523;137.229111;123.354675;126.746796;127.523819;107.282799;123.038292;165.307083;128.568619;144.732040;163.705933;137.006821
31171;-4.489233;0.000000;0.010391;0.088843;0.974359;-3.170514;138.371689;125.806305;138.201904;106.524918;135.560349;164.424911;137.522690;143.632095;135.594757;117.033844;133.490768;155.036392;142.071533;116.165611;134.139862;116.165611;141.590714;154.028503;132.060059;154.028503;177.000000;123.084694;177.000000;150.588547;181.719116;136.860672;172.714188;135.954010;123.624962;125.006607;127.839592;105.683800;123.105278;163.710724;128.716812;143.039139;163.807968;135.659302
31218;-6.645704;0.000000;0.011248;0.000000;1.000000;-3.088125;138.338242;124.598618;138.168457;105.361885;135.526901;163.294876;137.489243;142.373627;135.561310;115.832161;133.455887;154.877335;142.038086;114.980255;134.106415;114.980255;141.536682;152.834259;132.038864;152.834259;177.000000;122.013634;177.000000;149.560196;181.761948;135.851868;172.765381;134.858032;123.724113;123.652153;127.995743;104.381142;123.064789;162.453781;128.750946;141.719055;163.877655;134.552948
31265;-8.604757;0.000000;0.009568;0.000809;0.974359;-3.174767;138.403778;123.725113;138.233994;104.609924;135.592438;162.434921;137.410980;141.419678;135.626846;115.990944;133.521408;153.968445;141.985855;114.167519;134.171951;114.167519;141.479599;151.927307;131.928146;151.927307;177.000000;121.369621;177.000000;148.891449;181.645493;135.284897;172.613495;134.197525;123.682205;122.756653;127.979858;103.556725;122.906685;161.581253;128.663254;140.792542;163.731659;133.820007
31296;-6.619215;0.000000;0.018842;0.000000;1.000000;-3.683186;138.313248;123.322159;138.397446;104.152534;135.374649;162.069977;137.142136;141.106277;135.790298;114.598183;133.280472;153.607193;142.149307;113.737350;134.335403;113.737350;141.643051;151.588135;131.681793;151.588135;177.000000;121.043892;177.000000;148.420181;181.553375;134.749191;172.462112;133.684738;123.569466;122.430473;127.890808;103.151711;122.723198;161.183670;128.410324;140.447449;163.575745;133.352554
31328;-6.613208;0.000000;0.016539;0.000000;1.000000;-5.306260;138.214447;123.260040;138.308777;104.110420;135.176041;161.996490;136.934937;141.034988;135.695892;114.556587;132.079193;153.517029;142.046921;113.685226;134.240662;113.685226;141.459137;151.515747;131.461365;151.515747;176.000000;120.902031;176.000000;148.332809;181.490738;134.513657;172.474350;133.614349;123.479546;122.396980;127.832596;103.126068;122.512817;161.033615;128.195969;140.373611;163.585144;133.297714
31359;-6.597044;0.000000;0.013687;0.000000;1.000000;-5.314829;138.196350;123.259247;138.320847;104.109718;135.188110;161.995697;136.927994;141.034195;135.688766;114.555794;132.066193;153.516235;142.038620;113.684479;134.234344;113.684479;141.442108;151.514938;131.454819;151.514938;177.000000;120.908836;177.000000;148.332687;181.547562;134.593460;172.520203;133.664948;123.462868;122.385880;127.836319;103.132759;122.482384;161.084091;128.181198;140.348633;163.627182;133.339050
31390;-7.508785;0.000000;0.012492;0.011112;1.051282;-13.684796;138.357162;123.445786;138.219742;104.234398;135.015564;162.193069;136.728546;141.257065;135.560623;114.729759;125.822876;154.742798;141.951080;113.840088;134.102325;113.840088;141.245392;151.725067;131.183014;151.725067;176.000000;120.923317;176.000000;148.484680;181.423172;134.661011;172.308716;133.857605;123.246422;122.650520;127.676285;103.289459;122.254494;161.334625;127.939537;140.627350;163.361542;133.589233
31437;-11.038821;0.000000;0.016335;0.001714;1.179487;-19.465494;137.765854;123.915962;137.633148;104.504417;134.619156;162.716980;136.181229;141.887390;134.974869;115.134209;119.364342;159.325714;141.369247;114.210190;133.511749;114.210190;140.792007;152.302185;130.721558;152.302185;176.000000;121.070168;176.000000;149.024490;180.877609;134.915222;171.756363;134.337204;122.622154;123.387367;127.025291;103.877174;121.853142;161.898270;127.363686;141.331314;162.766769;134.137695
31500;-12.125994;0.000000;0.022344;-0.030496;1.179487;-27.759823;137.178314;124.653740;137.076172;105.041130;133.988602;163.404114;135.475143;142.727066;134.408600;116.799278;112.563896;158.326706;140.842468;114.847435;132.936890;114.847435;140.201874;153.065582;129.941559;153.065582;174.000000;121.592400;174.000000;149.549103;177.815704;119.797844;171.040558;134.934372;121.777817;124.442924;126.414253;104.718430;121.149925;162.881042;126.549980;142.345230;162.002502;134.800522
31546;-17.869268;0.000000;0.026385;-0.049857;1.307692;-25.485922;136.044937;125.567978;135.991669;105.782387;133.194458;164.285080;134.453110;143.831955;134.283554;118.681725;112.302132;164.822678;139.737656;115.675186;131.797943;115.675186;139.270874;154.058517;128.914780;154.058517;172.000000;122.071846;172.000000;150.362885;174.310532;111.618912;169.903351;135.745392;120.334473;125.744141;125.261574;105.820557;120.201653;164.034088;125.370499;143.682617;160.731461;135.783142
31578;-22.821857;0.000000;0.043792;-0.073847;1.410256;-29.086515;134.327133;126.789635;134.311768;106.670830;131.871841;165.543945;132.781601;145.259140;132.650711;119.773056;105.650398;168.339340;138.090668;116.730232;130.141769;116.730232;137.725784;155.401550;127.287071;155.401550;172.000000;123.000984;172.000000;151.433945;177.103271;116.857475;168.335693;136.885895;118.393616;127.483978;123.519424;107.260086;118.636055;165.489243;123.561096;145.378952;159.090363;136.994400
31625;-26.426598;0.000000;0.051250;-0.089693;1.435897;-29.475279;134.318588;126.789246;134.318665;106.670441;131.861450;165.543564;132.773560;145.259338;132.657608;119.772667;104.659630;169.338959;138.085541;116.729843;130.137985;116.729843;137.732681;155.401443;127.281128;155.401443;171.000000;122.998528;171.000000;151.417114;175.099976;112.943176;168.328094;136.869568;118.392212;127.482971;123.512123;107.256058;118.629646;165.491928;123.557945;145.373291;159.074341;136.995407
31656;-27.589144;0.000000;0.074820;-0.115515;1.358974;-24.150372;132.363617;128.264343;132.353683;107.757530;130.677872;166.922592;131.090363;147.018982;130.736420;121.143906;109.026749;169.589966;136.084213;118.010941;128.209457;118.010941;136.097214;156.970795;125.739265;156.970795;171.000000;123.699722;171.000000;152.430374;175.720108;114.047340;166.775055;137.984344;116.124123;129.699005;121.395576;109.015373;117.058456;167.232620;121.712334;147.562027;157.367996;138.259613
31687;-32.571152;0.000000;0.102858;-0.153563;1.461538;-27.193995;130.456757;130.107361;130.411804;108.980400;129.617462;168.391037;129.477341;149.049713;128.837982;123.745590;102.523277;174.992004;134.255081;119.543884;126.316124;119.543884;134.715088;158.720367;124.287315;158.720367;172.000000;124.612457;172.000000;153.417648;179.201706;120.957817;165.220078;139.380020;114.008255;132.271805;119.302017;111.096832;115.598679;169.381882;119.928246;150.001648;155.800278;139.791885
31750;-35.070866;0.000000;0.141671;-0.178294;1.487180;-25.719620;128.796371;131.776215;128.727661;110.284073;130.941208;169.791245;128.331406;150.767395;126.175720;124.310120;100.599495;177.437973;132.549545;121.030144;124.655350;121.030144;133.580444;160.279327;123.288094;160.279327;171.000000;125.438591;171.000000;154.179840;178.663925;119.837250;164.202972;140.422897;112.063477;134.715805;117.445473;113.122498;114.557259;171.435104;118.619377;152.329773;154.645279;140.939209
31796;-39.953938;0.000000;0.166952;-0.201768;1.615385;-19.382084;127.353020;133.339081;127.183548;111.526085;132.004669;171.112930;127.564995;152.259018;125.727455;124.835251;104.705032;184.624039;131.104172;122.432587;123.180206;122.432587;132.919250;161.685974;122.657028;161.685974;171.000000;126.373199;171.000000;154.860245;179.441284;121.456703;163.343872;141.458755;110.525291;136.798050;115.819366;114.893127;113.868668;173.364685;117.693657;154.309555;153.728500;142.049561
31828;-37.964146;0.000000;0.196996;-0.223224;1.564103;-24.453159;126.199120;134.907242;126.025780;112.759575;131.491669;172.440002;126.724167;153.780304;124.594986;125.274033;99.154114;181.252228;130.063843;123.833405;122.062065;123.833405;132.254593;163.110153;121.887688;163.110153;173.000000;127.317963;173.000000;155.820251;184.221069;132.459091;162.431015;142.621719;109.281227;138.910980;114.581703;116.731804;113.141884;175.213135;116.791679;156.307404;152.808136;143.199646
31859;-37.269604;0.000000;0.217957;-0.239379;1.564103;-24.454403;126.224205;134.895691;126.008408;112.748032;131.474304;172.426697;126.706802;153.768753;124.577621;125.265709;99.136749;181.240677;130.046478;123.821861;122.044693;123.821861;132.237228;163.097733;121.913490;163.097733;171.000000;127.322334;171.000000;155.865570;180.414322;122.135246;162.431015;142.659439;109.273773;138.912781;114.575645;116.734169;113.149750;175.223373;116.811707;156.302612;152.815170;143.197800
31890;-36.670616;0.000000;0.234323;-0.264844;1.538462;-23.505453;125.371674;136.312668;125.159111;113.958847;132.073776;173.763321;126.256493;155.162537;124.766693;126.643768;100.721703;181.960526;129.155487;125.135757;121.226776;125.135757;131.747543;164.462921;121.561821;164.462921;171.000000;128.313766;171.000000;156.812241;181.140045;123.718315;161.783813;143.517365;108.360329;140.759521;113.671410;118.393021;112.871025;176.963501;116.377769;158.083099;152.051987;144.197510
31953;-36.474945;0.000000;0.263037;-0.289675;1.538462;-22.237247;124.825150;137.587646;124.509605;115.065971;132.519684;175.007553;125.914642;156.364120;123.155113;127.813148;100.360939;183.596268;128.576004;126.326813;120.640877;126.326813;131.452408;165.685837;121.233696;165.685837;171.000000;129.221420;171.000000;157.824921;182.114899;125.907402;161.114380;144.756027;107.748093;142.236908;113.009415;119.694122;112.498009;178.430542;115.961723;159.452301;151.401505;145.393402
31984;-35.139057;0.000000;0.273951;-0.314645;1.538462;-24.269398;124.384964;138.738144;124.190063;116.147766;132.866074;176.167740;125.516754;157.543686;123.806442;128.958664;99.028229;183.946075;128.151413;127.442955;120.274178;127.442955;131.099594;166.855713;120.894905;166.855713;171.000000;130.166763;171.000000;158.834778;182.938263;127.854416;160.810730;145.719925;107.340805;143.557953;112.672485;120.962761;112.206070;179.792709;115.617882;160.799194;151.049606;146.405609
32015;-34.392082;0.000000;0.296651;-0.338231;1.512820;-22.150032;124.174477;139.640976;123.957901;117.066200;133.015030;177.033569;125.414055;158.424973;122.564148;129.861542;100.177185;184.887054;128.300369;128.353592;120.047264;128.353592;130.940552;167.729279;121.043861;167.729279;171.000000;131.070374;171.000000;159.822418;182.062469;125.812469;160.848679;146.666321;107.104622;144.444809;112.405594;121.858070;112.217346;180.748001;115.541733;161.653107;150.988281;147.335892
32046;-33.965237;0.000000;0.311526;-0.431965;1.512820;-22.243515;123.909019;140.580490;123.713875;117.967010;132.782120;178.053360;125.078300;159.368271;122.313232;130.792023;99.808395;185.849869;128.089996;129.273743;119.814697;129.273743;130.702393;168.710815;120.686447;168.710815;171.000000;131.918900;171.000000;160.708893;183.345367;128.774719;160.398285;147.374512;106.843987;145.361801;112.187088;122.804581;111.801987;181.642075;115.182762;162.605072;150.596008;148.117767
32109;-33.541103;0.000000;0.322490;-0.470251;1.512820;-22.202812;123.874207;140.577896;123.741730;117.964417;132.809982;178.050766;125.040550;159.365677;122.295479;130.789429;99.836250;185.847275;128.117859;129.271164;119.842552;129.271164;130.730255;168.708221;120.666008;168.708221;171.000000;131.935486;171.000000;160.734131;183.334869;128.749039;160.452789;147.511612;106.836411;145.351440;112.168121;122.795921;111.831734;181.644882;115.178024;162.599518;150.587494;148.193085
32156;0.000000;0.000000;0.324744;-0.511282;1.512820;-22.964851;123.518204;141.271332;123.490143;118.888161;132.521851;178.837234;124.702301;160.054230;122.978317;131.585449;99.595284;186.797745;127.761864;130.079742;119.510857;130.079742;130.296417;169.445740;120.309235;169.445740;171.000000;132.886337;171.000000;161.479401;183.699432;129.632858;159.980927;148.160553;106.459862;146.239990;111.841972;123.685814;111.574425;182.548996;114.850319;163.474792;150.089630;148.855820
32187;0.000000;0.000000;0.333399;-0.552003;1.538462;-22.780268;123.002098;141.856842;123.004974;119.651367;132.127869;179.698135;124.160454;160.662567;122.457596;132.230164;98.922699;188.303146;127.225876;130.754105;119.012878;130.754105;129.866150;170.180359;119.803436;170.180359;171.000000;133.769821;171.000000;162.389145;183.319824;128.729080;159.445526;148.855865;105.904022;146.710449;111.403549;124.293816;110.975632;183.194717;114.285622;163.992661;149.553238;149.511795
32218;0.000000;0.000000;0.338970;-0.586182;1.487180;-23.583752;122.808113;142.305817;123.222664;120.268616;131.875854;180.244293;123.903679;161.083649;122.286934;133.742188;98.752533;187.682663;126.958992;131.287216;118.858154;131.287216;129.515503;170.663971;119.526474;170.663971;171.000000;134.634857;171.000000;163.046326;183.813583;129.877380;159.021759;149.331955;105.815399;146.926682;111.331337;124.733665;110.875366;183.600510;114.094902;164.219009;149.103989;149.962921
32265;0.000000;0.000000;0.335628;-0.607296;1.384615;-19.268476;122.613068;142.528656;123.077332;120.521217;131.716476;180.654068;123.692886;161.249008;123.084366;134.063736;104.961174;185.935257;126.737000;131.524933;118.689713;131.524933;129.343079;170.951538;119.289078;170.951538;170.000000;135.324600;170.000000;163.748245;183.220398;128.503296;158.750015;149.584366;105.703011;146.846191;111.268890;124.897026;110.696236;183.668579;113.914146;164.199936;148.843262;150.145096
32328;0.000000;0.000000;0.328432;-0.633124;1.435897;-21.090616;122.462952;142.643051;123.288620;120.635620;131.360199;180.768463;123.412621;161.363403;123.964737;134.215363;103.670692;186.863525;126.585808;131.639343;118.901001;131.639343;129.085342;171.065933;118.959007;171.065933;172.000000;136.118958;172.000000;164.306061;185.674850;134.587280;158.518219;149.547150;105.587914;146.442596;111.252747;124.884514;110.394279;183.666519;113.639748;163.921982;148.625870;150.121124
32359;0.000000;0.000000;0.326174;-0.648275;1.410256;-21.468655;122.478714;142.776672;123.273407;120.715591;131.344986;180.848450;123.432404;161.443390;123.949524;134.312500;103.655479;185.943497;126.570595;131.746124;118.920166;131.746124;129.070129;171.145920;118.944046;171.145920;171.000000;136.136536;171.000000;164.339142;185.056290;132.937241;158.519897;149.604767;105.588753;146.453247;111.259628;124.897881;110.347977;183.674881;113.632164;163.960526;148.663651;150.207825
